loan_id,loan_amount_x,first_payment_date_x,principal_interest_payment,interest_rate_x,loan_term_x,next_payment_due_date,payment_periods_made,current_balance,amortized_balance,golden_sachs,storgan_manley,smells_largo,bank_of_americans,pj_logan,state_code,county,conforming_loan_limit,loan_purpose,loan_amount_y,closing_date,first_payment_date_y,maturity_date,loan_term_y,principal_interest_pmt,interest_rate_y,property_value,total_loan_costs,origition_charges,other_loan_costs,occupancy_type,total_units,income_thousands,recurring_monthly_debt,median_fico_score,credit_score_type,aus_type,umbs_code,target_profit,file_at_custodian,umbs price,trade_margin,Target Profit,Trade Premium,points_and_fees,Total Loan Revenue,Gross Profit,Profit Margin,Winning Bid,Winner,actual trade premium,days_diff,payment_status
5037043,395000,2021-10-01,1600.03,0.0269,360,2021-11-01,1,394285.4283333333,572099.2619400697,97.84875,97.84875,97.84875,97.84875,97.6925,CA,Sacramento    ,1,2,395000,2021-09-14,2021-10-01,2051-09-01,360,1596.45,2.69,493750,21583.25000000005,20224.000000000055,1359.25,2,1,53,2165,719,2,1,2.0,19750.00000000002,,99.88,-0.0012000000000000899,19750.00000000002,-474.0000000000355,20224.000000000055,19750.00000000002,19750.00000000002,0.050000000000000044,-0.0012000000000000454,4,-474.00000000001796,31,active
5037046,535000,2021-10-01,2148.84,0.02625,360,2021-10-01,0,535000.0,770536.0047183869,102.03,102.06125,101.99875,102.03,101.99875,OR,Washington    ,1,4,535000,2021-09-13,2021-10-01,2051-09-01,360,2144.15,2.625,717640,11445.00000000003,10539.50000000003,905.5,2,1,97,3234,736,1,0,2.0,26750.000000000025,,103.03,0.030299999999999994,26750.000000000025,16210.499999999996,10539.50000000003,26750.000000000025,26750.000000000025,0.050000000000000044,0.03030000000000001,4,16210.500000000005,0,closed
5037047,315000,2021-11-01,1326.36,0.029900000000000003,360,2021-11-01,0,315000.0,475348.5525108158,102.2525,102.28375,102.15875,102.22125,102.22125,TX,Dallas    ,1,4,315000,2021-09-15,2021-11-01,2051-10-01,360,1323.06,2.99,346154,7549.350000000002,5701.500000000002,1847.85,2,1,198,1650,767,1,1,2.5,15750.000000000015,,103.19,0.03190000000000004,15750.000000000015,10048.500000000013,5701.500000000002,15750.000000000015,15750.000000000015,0.050000000000000044,0.03189999999999998,4,10048.499999999993,0,closed
5037052,265000,2021-10-01,1135.2,0.03125,360,2021-10-01,0,265000.0,406757.05089631065,103.545,103.45125,103.45125,103.4825,103.38875,CA,Alameda    ,1,3,265000,2021-08-26,2021-10-01,2051-09-01,360,1132.25,3.125,708367,2814.4999999999927,2199.4999999999927,615.0,2,1,78,1625,782,0,0,2.5,13250.000000000011,2021-09-06 00:06:54.770,104.17,0.04170000000000007,13250.000000000011,11050.500000000018,2199.4999999999927,13250.000000000011,13250.000000000011,0.050000000000000044,0.041700000000000015,4,11050.500000000004,0,closed
5037056,345000,2021-10-01,1911.64,0.029900000000000003,240,2021-10-01,0,345000.0,457418.8558611311,101.315,101.34625,101.28375,101.3775,101.09625,NH,Belknap    ,1,2,345000,2021-09-09,2021-10-01,2041-09-01,240,1906.89,2.99,363158,8623.000000000002,6244.500000000002,2378.5,2,1,163,2853,695,1,1,2.5,17250.000000000015,,103.19,0.03190000000000004,17250.000000000015,11005.500000000013,6244.500000000002,17250.000000000015,17250.000000000015,0.050000000000000044,0.03189999999999998,4,11005.499999999993,0,closed
5037059,185000,2021-10-01,1014.47,0.02875,240,2021-11-01,1,184428.75916666666,241762.60197121932,104.1275,104.09625,104.03375,104.065,104.03375,OH,Lake    ,1,3,185000,2021-09-14,2021-10-01,2041-09-01,240,1012.05,2.875,275298,5664.450000000003,3348.500000000002,2315.9500000000007,2,1,69,2185,765,0,1,2.5,9250.00000000001,,103.19,0.03190000000000004,9250.00000000001,5901.500000000007,3348.500000000002,9250.00000000001,9250.00000000001,0.05000000000000005,0.04127499999999998,2,7635.874999999996,31,active
5037062,285000,2021-11-01,1200.04,0.029900000000000003,360,2021-11-01,0,285000.0,430077.2617955,105.17,105.20125,105.07625,105.1075,105.07625,MT,Yellowstone    ,1,2,285000,2021-09-16,2021-11-01,2051-10-01,360,1197.06,2.99,293815,5458.499999999993,2365.4999999999927,3093.0,2,1,91,2351,765,0,1,2.5,14250.000000000013,,104.17,0.04170000000000007,14250.000000000013,11884.50000000002,2365.4999999999927,14250.000000000013,14250.000000000013,0.050000000000000044,0.05201250000000002,3,14823.562500000005,0,closed
5037065,285000,2021-10-01,1240.34,0.0325,360,2021-11-01,1,284531.535,443118.36718642636,105.28125,105.34375,105.21875,105.21875,105.1875,CO,Jefferson    ,1,4,285000,2021-09-14,2021-10-01,2051-09-01,360,1236.99,3.25,510296,0.0,0.0,0.0,2,1,134,1340,708,2,1,3.0,14250.000000000013,,105.0,0.050000000000000044,14250.000000000013,14250.000000000013,0.0,14250.000000000013,14250.000000000013,0.050000000000000044,0.0534375,3,15229.6875,31,active
5037067,525000,2021-10-01,3975.85,0.02625,156,2021-10-01,0,525000.0,619168.7703005782,101.905,101.99875,101.87375,101.93625,101.74875,NC,Union    ,1,3,525000,2021-09-11,2021-10-01,2034-09-01,156,3967.17,2.625,749037,12496.170000000026,10342.500000000025,2153.67,2,1,178,5637,677,2,1,2.0,26250.000000000022,2021-09-20 00:00:00.000,103.03,0.030299999999999994,26250.000000000022,15907.499999999996,10342.500000000025,26250.000000000022,26250.000000000022,0.050000000000000044,0.03030000000000001,4,15907.500000000005,0,closed
5037069,225000,2021-10-01,1233.82,0.02875,240,2021-10-01,0,225000.0,295263.5667446653,102.69,102.72125,102.65875,102.69,102.53375,NJ,Burlington    ,1,4,225000,2021-09-13,2021-10-01,2041-09-01,240,1230.87,2.875,250977,5362.5,4072.5,1290.0,2,1,60,2200,736,1,0,2.5,11250.00000000001,,103.19,0.03190000000000004,11250.00000000001,7177.500000000009,4072.5,11250.00000000001,11250.00000000001,0.05000000000000004,0.03189999999999998,4,7177.4999999999945,0,closed
5037071,515000,2021-11-01,2276.8,0.03375,360,2021-11-01,0,515000.0,815501.0911067857,104.20375,104.26625,104.14125,104.1725,104.0475,CA,Los Angeles   ,1,0,515000,2021-09-15,2021-11-01,2051-10-01,360,2270.4100000000003,3.375,859336,3500.520000000008,2008.5000000000073,1492.0200000000004,1,4,220,7334,719,2,1,3.0,25750.000000000022,,104.61,0.04610000000000003,25750.000000000022,23741.500000000015,2008.5000000000073,25750.000000000022,25750.000000000022,0.050000000000000044,0.046099999999999995,4,23741.499999999996,0,closed
5037072,405000,2021-10-01,1875.62,0.0375,360,2021-11-01,1,404390.005,669574.2025509943,106.0825,106.11375,105.98875,106.05125,105.92625,NC,Brunswick    ,1,2,405000,2021-09-14,2021-10-01,2051-09-01,360,1869.78,3.75,506250,-768.9099999999271,-3118.4999999999272,2349.59,0,1,273,8645,753,0,0,3.5,20250.00000000002,,105.77,0.05769999999999986,20250.00000000002,23368.499999999945,-3118.4999999999272,20250.00000000002,20250.00000000002,0.050000000000000044,0.06113749999999996,3,24760.687499999985,31,active
5037077,155000,2021-10-01,717.83,0.0375,360,2021-10-01,0,155000.0,256966.6374340946,103.895,103.92625,103.86375,103.9575,103.67625,TX,Collin    ,1,3,155000,2021-09-13,2021-10-01,2051-09-01,360,715.6,3.75,241471,1220.100000000029,-1193.499999999971,2413.6,2,1,78,2015,677,1,0,3.5,7750.000000000007,,105.77,0.05769999999999986,7750.000000000007,8943.499999999978,-1193.499999999971,7750.000000000007,7750.000000000007,0.050000000000000044,0.05769999999999996,4,8943.499999999995,0,closed
5037078,185000,2021-11-01,755.25,0.0275,360,2021-11-01,0,185000.0,270768.44188969163,102.19,102.09625,102.09625,102.19,102.09625,CA,Ventura    ,1,4,185000,2021-09-16,2021-11-01,2051-10-01,360,753.52,2.75,568532,4315.500000000002,3348.500000000002,966.9999999999998,2,1,155,1680,724,2,0,2.5,9250.00000000001,,103.19,0.03190000000000004,9250.00000000001,5901.500000000007,3348.500000000002,9250.00000000001,9250.00000000001,0.05000000000000005,0.03189999999999998,4,5901.499999999995,0,closed
5037079,145000,2021-10-01,984.01,0.0275,180,2021-10-01,0,145000.0,176754.96694174377,102.69,102.72125,102.65875,102.69,102.53375,LA,St. Tammany Parish  ,1,3,145000,2021-09-06,2021-10-01,2036-09-01,180,981.76,2.75,201501,4599.660000000001,2624.500000000001,1975.1599999999999,2,1,79,2568,744,1,0,2.5,7250.000000000006,2021-09-17 11:55:41.318,103.19,0.03190000000000004,7250.000000000006,4625.5000000000055,2624.500000000001,7250.000000000006,7250.000000000006,0.050000000000000044,0.03189999999999998,4,4625.499999999996,0,closed
5037083,325000,2021-10-01,1414.43,0.0325,360,2021-11-01,1,324465.7783333333,505312.9884543731,102.0475,102.01625,102.01625,102.0475,101.89125,NV,Clark    ,1,3,325000,2021-09-14,2021-10-01,2051-09-01,360,1410.61,3.25,435774,3124.000000000005,1267.5000000000055,1856.5,2,1,75,2063,677,2,1,3.0,16250.000000000015,,104.61,0.04610000000000003,16250.000000000015,14982.50000000001,1267.5000000000055,16250.000000000015,16250.000000000015,0.050000000000000044,0.046099999999999995,4,14982.499999999998,31,active
5037088,165000,2021-10-01,771.77,0.02875,300,2021-11-01,1,164623.5425,229931.92888142992,101.94,101.90875,101.90875,101.97125,101.78375,AZ,Maricopa    ,1,4,165000,2021-09-14,2021-10-01,2046-09-01,300,769.92,2.875,300931,4068.500000000001,2986.500000000001,1082.0,2,1,56,1914,677,2,1,2.5,8250.000000000007,,103.19,0.03190000000000004,8250.000000000007,5263.500000000006,2986.500000000001,8250.000000000007,8250.000000000007,0.050000000000000044,0.03189999999999998,4,5263.499999999996,31,active
5037089,215000,2021-10-01,1433.6,0.025,180,2021-10-01,0,215000.0,257562.0863319997,104.03,104.06125,103.93625,103.9675,103.93625,NV,Clark    ,1,4,215000,2021-09-07,2021-10-01,2036-09-01,180,1430.62,2.5,455606,5372.000000000011,4235.500000000011,1136.5000000000002,2,1,101,3030,744,1,1,2.0,10750.00000000001,,103.03,0.030299999999999994,10750.00000000001,6514.499999999998,4235.500000000011,10750.00000000001,10750.00000000001,0.050000000000000044,0.04061250000000001,3,8731.687500000002,0,closed
5037091,215000,2021-10-01,935.7,0.0325,360,2021-11-01,1,214646.59166666665,334284.0319399029,103.36,103.32875,103.32875,103.39125,103.20375,PA,Bucks    ,1,2,215000,2021-09-14,2021-10-01,2051-09-01,360,933.17,3.25,286667,4133.800000000002,838.5000000000018,3295.3,1,1,51,2040,677,1,0,3.0,10750.00000000001,,104.61,0.04610000000000003,10750.00000000001,9911.500000000007,838.5000000000018,10750.00000000001,10750.00000000001,0.050000000000000044,0.046099999999999995,4,9911.499999999998,31,active
5037092,145000,2021-10-01,958.34,0.02375,180,2021-11-01,1,144328.63916666666,171237.66382141536,104.12375,104.12375,104.06125,104.0925,104.155,GA,Gwinnett    ,1,2,145000,2021-09-14,2021-10-01,2036-09-01,180,956.45,2.375,292752,4862.520000000008,2856.5000000000073,2006.0200000000004,2,1,78,1820,756,2,0,2.0,7250.000000000006,,103.03,0.030299999999999994,7250.000000000006,4393.499999999999,2856.5000000000073,7250.000000000006,7250.000000000006,0.050000000000000044,0.04155000000000001,1,6024.750000000002,31,active
5037097,255000,2021-11-01,1041.02,0.0275,360,2021-11-01,0,255000.0,373221.2689520116,102.6275,102.59625,102.53375,102.6275,102.53375,CO,Park    ,1,3,255000,2021-09-16,2021-11-01,2051-10-01,360,1038.64,2.75,435823,6480.400000000001,4615.500000000001,1864.8999999999996,2,1,59,2311,724,1,0,2.5,12750.000000000011,,103.19,0.03190000000000004,12750.000000000011,8134.50000000001,4615.500000000001,12750.000000000011,12750.000000000011,0.050000000000000044,0.03189999999999998,4,8134.4999999999945,0,closed
5037100,235000,2021-10-01,1022.74,0.0325,360,2021-10-01,0,235000.0,366392.3731692763,103.125,103.15625,103.09375,103.1875,102.90625,OK,Wagoner    ,1,3,235000,2021-09-09,2021-10-01,2051-09-01,360,1019.98,3.25,303031,2835.75,0.0,2835.75,2,1,75,2750,680,2,1,3.0,11750.000000000011,2021-09-16 00:00:00.000,105.0,0.050000000000000044,11750.000000000011,11750.000000000011,0.0,11750.000000000011,11750.000000000011,0.050000000000000044,0.05,4,11750.0,0,closed
5037101,405000,2021-11-01,1626.69,0.02625,360,2021-11-01,0,405000.0,583302.253083223,98.88,98.91125,98.84875,98.91125,98.78625,CA,Riverside    ,1,3,405000,2021-09-16,2021-11-01,2051-10-01,360,1623.14,2.625,678392,22026.50000000005,20736.000000000055,1290.5,2,1,213,1953,708,0,1,2.0,20250.00000000002,,99.88,-0.0012000000000000899,20250.00000000002,-486.0000000000364,20736.000000000055,20250.00000000002,20250.00000000002,0.050000000000000044,-0.0012000000000000454,4,-486.0000000000184,0,closed
5037102,145000,2021-10-01,641.04,0.03375,360,2021-10-01,0,145000.0,229606.82512433847,104.0,104.03125,103.96875,104.0,103.96875,CA,Fresno    ,1,3,145000,2021-09-13,2021-10-01,2051-09-01,360,639.25,3.375,263637,1009.5,0.0,1009.5,1,1,87,2393,736,2,1,3.0,7250.000000000006,,105.0,0.050000000000000044,7250.000000000006,7250.000000000006,0.0,7250.000000000006,7250.000000000006,0.050000000000000044,0.05,4,7250.0,0,closed
5037107,625000,2021-10-01,2677.35,0.03125,360,2021-10-01,0,625000.0,959329.6249270941,103.545,103.57625,103.51375,103.57625,103.45125,FL,Pinellas    ,0,2,625000,2021-08-31,2021-10-01,2051-09-01,360,2670.4,3.125,893279,9723.779999999984,5187.499999999985,4536.28,2,1,219,4015,714,1,1,2.5,31250.00000000003,2021-09-10 03:17:46.103,104.17,0.04170000000000007,31250.00000000003,26062.500000000044,5187.499999999985,31250.00000000003,31250.00000000003,0.050000000000000044,0.041700000000000015,4,26062.50000000001,0,closed
5037110,145000,2021-10-01,1132.79,0.0199,144,2021-10-01,0,145000.0,162925.79825152535,99.6375,99.60625,99.60625,99.6375,99.54375,WI,Fond du Lac  ,1,4,145000,2021-08-30,2021-10-01,2033-09-01,144,1130.91,1.99,278847,12599.500000000002,10947.500000000002,1652.0,2,1,65,2113,782,0,1,1.5,7250.000000000006,2021-09-08 02:36:12.744,97.45,-0.025499999999999967,7250.000000000006,-3697.4999999999955,10947.500000000002,7250.000000000006,7250.000000000006,0.050000000000000044,-0.0036249999999999716,2,-525.6249999999959,0,closed
5037111,535000,2021-10-01,2219.68,0.02875,360,2021-10-01,0,535000.0,795639.1428615967,104.65875,104.65875,104.59625,104.6275,104.69,CA,Contra Costa   ,1,4,535000,2021-08-31,2021-10-01,2051-09-01,360,2214.3700000000003,2.875,673041,9833.500000000004,9683.500000000004,150.0,2,1,168,3500,782,2,1,2.5,26750.000000000025,2021-09-10 11:30:14.298,103.19,0.03190000000000004,26750.000000000025,17066.500000000022,9683.500000000004,26750.000000000025,26750.000000000025,0.050000000000000044,0.046899999999999976,1,25091.49999999999,0,closed
5037114,125000,2021-10-01,848.28,0.0275,180,2021-10-01,0,125000.0,152374.16627609718,100.6275,100.59625,100.65875,100.69,100.59625,NC,Guilford    ,1,3,125000,2021-09-08,2021-10-01,2036-09-01,180,846.34,2.75,196017,3866.79,2262.5000000000005,1604.29,2,1,87,1885,697,1,1,2.5,6250.0000000000055,2021-09-17 19:27:34.039,103.19,0.03190000000000004,6250.0000000000055,3987.500000000005,2262.5000000000005,6250.0000000000055,6250.0000000000055,0.050000000000000044,0.03189999999999998,4,3987.4999999999973,0,closed
5037119,165000,2021-10-01,764.15,0.0375,360,2021-11-01,1,164751.475,272792.53093875217,105.145,105.17625,105.11375,105.145,105.11375,AZ,Pima    ,1,3,165000,2021-09-14,2021-10-01,2051-09-01,360,761.77,3.75,250000,673.0000000000291,-1270.499999999971,1943.5,1,1,79,3095,736,2,1,3.5,8250.000000000007,,105.77,0.05769999999999986,8250.000000000007,9520.499999999978,-1270.499999999971,8250.000000000007,8250.000000000007,0.050000000000000044,0.05769999999999996,4,9520.499999999993,31,active
5037123,285000,2021-10-01,1200.04,0.029900000000000003,360,2021-10-01,0,285000.0,430077.2617955,102.69,102.72125,102.65875,102.69,102.53375,OH,Franklin    ,1,3,285000,2021-09-08,2021-10-01,2051-09-01,360,1197.06,2.99,557949,7975.500000000002,5158.500000000002,2817.0,2,1,145,4109,730,0,1,2.5,14250.000000000013,2021-09-15 10:30:09.989,103.19,0.03190000000000004,14250.000000000013,9091.500000000011,5158.500000000002,14250.000000000013,14250.000000000013,0.050000000000000044,0.03189999999999998,4,9091.499999999993,0,closed
5037127,455000,2021-10-01,1797.81,0.025,360,2021-10-01,0,455000.0,644783.9214292525,98.0675,98.16125,98.03625,98.13,97.84875,NE,Lancaster    ,1,2,455000,2021-09-10,2021-10-01,2051-09-01,360,1794.07,2.5,478948,24693.000000000065,23296.000000000062,1397.0,2,1,123,3280,697,1,1,2.0,22750.000000000022,2021-09-20 16:50:54.146,99.88,-0.0012000000000000899,22750.000000000022,-546.0000000000409,23296.000000000062,22750.000000000022,22750.000000000022,0.05000000000000005,-0.0012000000000000454,4,-546.0000000000207,0,closed
5037130,205000,2021-10-01,836.9,0.0275,360,2021-10-01,0,205000.0,300041.1903574749,101.565,101.47125,101.47125,101.5025,101.40875,FL,Hillsborough    ,1,2,205000,2021-09-01,2021-10-01,2051-09-01,360,834.99,2.75,366072,4151.500000000001,3710.500000000001,441.0,2,1,84,2100,782,2,1,2.5,10250.00000000001,2021-09-09 22:57:11.547,103.19,0.03190000000000004,10250.00000000001,6539.500000000008,3710.500000000001,10250.00000000001,10250.00000000001,0.050000000000000044,0.03189999999999998,4,6539.499999999995,0,closed
5037134,265000,2021-10-01,1153.3,0.0325,360,2021-10-01,0,265000.0,413164.9529461313,105.28125,105.34375,105.21875,105.21875,105.1875,MA,Plymouth    ,1,3,265000,2021-09-01,2021-10-01,2051-09-01,360,1150.19,3.25,340137,1547.0,0.0,1547.0,2,1,70,1984,703,1,0,3.0,13250.000000000011,2021-09-08 01:23:33.546,105.0,0.050000000000000044,13250.000000000011,13250.000000000011,0.0,13250.000000000011,13250.000000000011,0.050000000000000044,0.0534375,3,14160.9375,0,closed
5037137,305000,2021-10-01,1597.7,0.02375,240,2021-10-01,0,305000.0,382534.9747069642,99.38,99.41125,99.34875,99.38,99.22375,NC,Wake    ,1,3,305000,2021-09-08,2021-10-01,2041-09-01,240,1594.54,2.375,585863,16373.58000000004,15616.00000000004,757.5799999999999,2,1,83,2905,730,0,1,2.0,15250.000000000013,2021-09-17 05:00:44.477,99.88,-0.0012000000000000899,15250.000000000013,-366.0000000000274,15616.00000000004,15250.000000000013,15250.000000000013,0.050000000000000044,-0.0012000000000000454,4,-366.00000000001387,0,closed
5037139,275000,2021-10-01,1234.88,0.035,360,2021-10-01,0,275000.0,442224.6088553169,106.09375,106.09375,106.03125,106.0625,106.125,MO,St. Louis   ,1,3,275000,2021-09-07,2021-10-01,2051-09-01,360,1231.29,3.5,381945,1340.88,0.0,1340.88,2,1,88,3154,744,0,0,3.0,13750.000000000013,2021-09-17 15:51:55.441,105.0,0.050000000000000044,13750.000000000013,13750.000000000013,0.0,13750.000000000013,13750.000000000013,0.050000000000000044,0.06125,1,16843.75,0,closed
5037144,495000,2021-11-01,2084.28,0.029900000000000003,360,2021-11-01,0,495000.0,746976.2968027106,104.3575,104.38875,104.32625,104.3575,104.20125,CA,Los Angeles   ,1,4,495000,2021-09-15,2021-11-01,2051-10-01,360,2079.1000000000004,2.99,618750,4108.499999999985,4108.499999999985,0.0,2,1,156,5590,719,2,1,2.5,24750.000000000022,,104.17,0.04170000000000007,24750.000000000022,20641.500000000036,4108.499999999985,24750.000000000022,24750.000000000022,0.050000000000000044,0.04388750000000002,3,21724.312500000007,0,closed
5037147,235000,2021-11-01,959.37,0.0275,360,2021-11-01,0,235000.0,343948.5204842283,102.2525,102.22125,102.15875,102.2525,102.15875,AZ,Maricopa    ,1,2,235000,2021-09-16,2021-11-01,2051-10-01,360,957.18,2.75,242269,5462.660000000002,4253.500000000002,1209.16,2,1,42,1715,765,2,1,2.5,11750.000000000011,,103.19,0.03190000000000004,11750.000000000011,7496.500000000009,4253.500000000002,11750.000000000011,11750.000000000011,0.050000000000000044,0.03189999999999998,4,7496.4999999999945,0,closed
5037149,225000,2021-10-01,947.4,0.029900000000000003,360,2021-11-01,1,224613.225,338595.7404373256,102.4825,102.51375,102.45125,102.51375,102.45125,VA,Stafford    ,1,3,225000,2021-09-14,2021-10-01,2051-09-01,360,945.05,2.99,281250,3405.9999999999927,1867.4999999999927,1538.5,2,1,107,1338,677,2,1,2.5,11250.00000000001,,104.17,0.04170000000000007,11250.00000000001,9382.500000000016,1867.4999999999927,11250.00000000001,11250.00000000001,0.05000000000000004,0.041700000000000015,4,9382.500000000004,31,active
5037150,225000,2021-10-01,979.22,0.0325,360,2021-10-01,0,225000.0,350801.51324365794,104.1725,104.26625,104.14125,104.1725,104.07875,NH,Rockingham    ,1,2,225000,2021-09-09,2021-10-01,2051-09-01,360,976.5699999999999,3.25,236843,3009.800000000002,877.5000000000018,2132.3,2,1,76,2787,680,0,1,3.0,11250.00000000001,,104.61,0.04610000000000003,11250.00000000001,10372.500000000007,877.5000000000018,11250.00000000001,11250.00000000001,0.05000000000000004,0.046099999999999995,4,10372.499999999998,0,closed
5037155,425000,2021-10-01,1679.27,0.025,360,2021-10-01,0,425000.0,602269.592303136,98.88,98.91125,98.84875,98.88,98.91125,CA,San Bernardino   ,1,4,425000,2021-09-08,2021-10-01,2051-09-01,360,1675.78,2.5,575491,22725.00000000006,21760.00000000006,965.0,2,1,131,4585,686,2,0,2.0,21250.00000000002,2021-09-17 12:29:12.405,99.88,-0.0012000000000000899,21250.00000000002,-510.0000000000382,21760.00000000006,21250.000000000022,21250.000000000022,0.05000000000000005,-0.0012000000000000454,4,-510.0000000000193,0,closed
5037159,75000,2021-10-01,500.1,0.025,180,2021-10-01,0,75000.0,89848.49286735007,100.97375,100.97375,100.91125,100.9425,101.005,IN,Morgan    ,1,3,75000,2021-09-07,2021-10-01,2036-09-01,180,499.06,2.5,220589,5347.00000000001,3840.00000000001,1507.0,2,1,26,629,744,1,1,2.0,3750.000000000003,2021-09-15 00:00:00.000,99.88,-0.0012000000000000899,3750.000000000003,-90.00000000000674,3840.00000000001,3750.000000000003,3750.000000000003,0.050000000000000044,0.010049999999999955,1,753.7499999999966,0,closed
5037160,175000,2021-11-01,726.07,0.02875,360,2021-11-01,0,175000.0,260258.1058790094,101.47125,101.53375,101.47125,101.47125,101.44,AZ,Maricopa    ,1,4,175000,2021-09-17,2021-11-01,2051-10-01,360,724.33,2.875,238745,4479.0,3167.5,1311.5,2,1,91,2806,708,0,1,2.5,8750.000000000007,,103.19,0.03190000000000004,8750.000000000007,5582.500000000007,3167.5,8750.000000000007,8750.000000000007,0.050000000000000044,0.03189999999999998,4,5582.499999999996,0,closed
5037163,475000,2021-11-01,2604.72,0.02875,240,2021-11-01,0,475000.0,623331.5374780477,104.20125,104.13875,104.13875,104.17,104.045,TX,Harris    ,1,4,475000,2021-09-16,2021-11-01,2041-10-01,240,2598.4900000000002,2.875,1032609,6975.649999999989,3942.499999999989,3033.1499999999996,2,1,465,3875,753,0,1,2.5,23750.000000000022,,104.17,0.04170000000000007,23750.000000000022,19807.500000000033,3942.499999999989,23750.000000000022,23750.000000000022,0.050000000000000044,0.042012500000000015,2,19955.937500000007,0,closed
5037166,135000,2021-10-01,748.04,0.029900000000000003,240,2021-10-01,0,135000.0,178991.65163857237,102.1275,102.09625,102.03375,102.065,102.09625,MD,Calvert    ,1,3,135000,2021-09-04,2021-10-01,2041-09-01,240,746.18,2.99,296248,3950.500000000001,2443.500000000001,1507.0,2,1,66,1650,841,2,1,2.5,6750.000000000006,2021-09-15 20:37:36.921,103.19,0.03190000000000004,6750.000000000006,4306.5000000000055,2443.500000000001,6750.000000000006,6750.000000000006,0.050000000000000044,0.03189999999999998,4,4306.499999999997,0,closed
5037171,215000,2021-11-01,892.02,0.02875,360,2021-11-01,0,215000.0,319742.498114774,102.2525,102.22125,102.15875,102.2525,102.15875,IL,Cook    ,1,3,215000,2021-09-16,2021-11-01,2051-10-01,360,889.89,2.875,268750,5631.500000000001,3891.500000000001,1740.0,2,1,71,2900,724,1,1,2.5,10750.00000000001,,103.19,0.03190000000000004,10750.00000000001,6858.500000000008,3891.500000000001,10750.00000000001,10750.00000000001,0.050000000000000044,0.03189999999999998,4,6858.499999999995,0,closed
5037173,225000,2021-10-01,874.47,0.02375,360,2021-11-01,1,224570.8425,312818.99632066686,99.3175,99.28625,99.22375,99.255,99.16125,CA,Riverside    ,1,4,225000,2021-09-14,2021-10-01,2051-09-01,360,872.75,2.375,585785,12449.00000000003,11520.00000000003,929.0000000000001,2,1,82,3349,736,2,0,2.0,11250.00000000001,,99.88,-0.0012000000000000899,11250.00000000001,-270.00000000002024,11520.00000000003,11250.00000000001,11250.00000000001,0.05000000000000004,-0.0012000000000000454,4,-270.00000000001023,31,active
5037176,405000,2021-11-01,1705.32,0.029900000000000003,360,2021-11-01,0,405000.0,611162.4246567632,102.19,102.22125,102.15875,102.19,102.22125,WA,Kitsap    ,1,3,405000,2021-09-15,2021-11-01,2051-10-01,360,1701.08,2.99,686441,8575.250000000002,7330.500000000002,1244.75,2,1,129,3010,677,1,1,2.5,20250.00000000002,,103.19,0.03190000000000004,20250.00000000002,12919.500000000016,7330.500000000002,20250.00000000002,20250.00000000002,0.050000000000000044,0.03189999999999998,4,12919.49999999999,0,closed
5037177,125000,2021-10-01,544.01,0.0325,360,2021-10-01,0,125000.0,194889.3315288519,105.25,105.21875,105.15625,105.21875,105.09375,SC,Pickens    ,1,3,125000,2021-09-08,2021-10-01,2051-09-01,360,542.54,3.25,185021,1105.6000000000004,0.0,1105.6000000000004,2,1,55,1146,744,0,1,3.0,6250.0000000000055,2021-09-17 00:40:30.047,105.0,0.050000000000000044,6250.0000000000055,6250.0000000000055,0.0,6250.0000000000055,6250.0000000000055,0.050000000000000044,0.0525,2,6562.5,0,closed
5037180,355000,2021-10-01,1544.99,0.0325,360,2021-10-01,0,355000.0,553486.2747353191,101.4225,101.39125,101.39125,101.4225,101.39125,AZ,Yuma    ,1,2,355000,2021-09-06,2021-10-01,2051-09-01,360,1540.81,3.25,394445,4653.000000000004,1384.5000000000036,3268.5,2,1,185,3700,689,0,0,3.0,17750.000000000015,2021-09-15 00:00:00.000,104.61,0.04610000000000003,17750.000000000015,16365.500000000011,1384.5000000000036,17750.000000000015,17750.000000000015,0.050000000000000044,0.046099999999999995,4,16365.499999999998,0,closed
5037185,125000,2021-10-01,1192.64,0.0275,120,2021-10-01,0,125000.0,142918.5593118729,105.76375,105.76375,105.70125,105.7325,105.67,PA,Erie    ,1,3,125000,2021-09-06,2021-10-01,2031-09-01,120,1189.92,2.75,157233,3451.9999999999964,1037.4999999999964,2414.5,2,1,147,3675,849,2,1,2.5,6250.0000000000055,2021-09-16 08:05:29.467,104.17,0.04170000000000007,6250.0000000000055,5212.500000000009,1037.4999999999964,6250.0000000000055,6250.0000000000055,0.050000000000000044,0.057637500000000015,2,7204.687500000002,0,closed
5037189,205000,2021-10-01,1366.92,0.025,180,2021-10-01,0,205000.0,245582.2872830197,98.63,98.66125,98.59875,98.63,98.53625,TX,Nueces    ,1,3,205000,2021-09-09,2021-10-01,2036-09-01,180,1364.08,2.5,426019,13432.500000000027,10496.000000000027,2936.5,2,1,161,2818,686,1,1,2.0,10250.00000000001,,99.88,-0.0012000000000000899,10250.00000000001,-246.00000000001842,10496.000000000027,10250.00000000001,10250.00000000001,0.050000000000000044,-0.0012000000000000454,4,-246.00000000000932,0,closed
